Date,Open,High,Low,Close,Volume,Instrument,Ticker
2020-05-13,475.5,480.0,461.04998779296875,463.82501220703125,44346966,HDFCBANK,HDFCBANK.NS
2020-05-14,449.0,455.5,445.0,446.8500061035156,39554890,HDFCBANK,HDFCBANK.NS
2020-05-15,445.25,446.20001220703125,437.5,444.07501220703125,24349628,HDFCBANK,HDFCBANK.NS
2020-05-18,444.0,444.0,415.6499938964844,418.32501220703125,46649964,HDFCBANK,HDFCBANK.NS
2020-05-19,430.42498779296875,433.6499938964844,413.04998779296875,415.32501220703125,47460692,HDFCBANK,HDFCBANK.NS
2020-05-20,418.2250061035156,432.0,416.1000061035156,428.54998779296875,40014306,HDFCBANK,HDFCBANK.NS
2020-05-21,430.7250061035156,442.0,426.1499938964844,429.7749938964844,48478908,HDFCBANK,HDFCBANK.NS
2020-05-22,425.0,435.1499938964844,416.5249938964844,419.42498779296875,42047432,HDFCBANK,HDFCBANK.NS
2020-05-26,428.5,435.875,424.375,426.20001220703125,38005152,HDFCBANK,HDFCBANK.NS
2020-05-27,429.95001220703125,454.8999938964844,428.57501220703125,451.82501220703125,56025754,HDFCBANK,HDFCBANK.NS
2020-05-28,460.0,475.0,456.9750061035156,472.625,75488806,HDFCBANK,HDFCBANK.NS
2020-05-29,472.0,477.5,461.7250061035156,475.82501220703125,53025166,HDFCBANK,HDFCBANK.NS
2020-06-01,487.5,497.5,483.04998779296875,493.82501220703125,39190230,HDFCBANK,HDFCBANK.NS
2020-06-02,493.3500061035156,502.5,487.6000061035156,500.5,41623594,HDFCBANK,HDFCBANK.NS
2020-06-03,510.0,523.125,507.7250061035156,511.125,50546088,HDFCBANK,HDFCBANK.NS
2020-06-04,514.0250244140625,519.4749755859375,495.54998779296875,500.8500061035156,54275882,HDFCBANK,HDFCBANK.NS
2020-06-05,501.54998779296875,521.2000122070312,501.3999938964844,516.6749877929688,35195984,HDFCBANK,HDFCBANK.NS
2020-06-08,530.0,533.3250122070312,503.20001220703125,507.95001220703125,49812664,HDFCBANK,HDFCBANK.NS
2020-06-09,510.0,513.375,489.7749938964844,493.6499938964844,61844146,HDFCBANK,HDFCBANK.NS
2020-06-10,495.0,499.92498779296875,489.1000061035156,495.92498779296875,36497730,HDFCBANK,HDFCBANK.NS
2020-06-11,492.5,494.20001220703125,482.5,484.29998779296875,30897714,HDFCBANK,HDFCBANK.NS
2020-06-12,464.0,493.32501220703125,464.0,491.375,42644876,HDFCBANK,HDFCBANK.NS
2020-06-15,484.0,487.0,471.5,474.92498779296875,32009936,HDFCBANK,HDFCBANK.NS
2020-06-16,487.5,496.9750061035156,476.0,495.20001220703125,45399970,HDFCBANK,HDFCBANK.NS
2020-06-17,494.5,499.45001220703125,486.625,489.625,36957838,HDFCBANK,HDFCBANK.NS
2020-06-18,490.0,512.4500122070312,486.0,509.9750061035156,40870126,HDFCBANK,HDFCBANK.NS
2020-06-19,508.9750061035156,521.5,506.07501220703125,516.6749877929688,47877752,HDFCBANK,HDFCBANK.NS
2020-06-22,519.7249755859375,522.9749755859375,511.8999938964844,514.375,29694474,HDFCBANK,HDFCBANK.NS
2020-06-23,519.5,522.5,508.2749938964844,521.1500244140625,28830512,HDFCBANK,HDFCBANK.NS
2020-06-24,524.25,528.75,515.0250244140625,516.25,39429246,HDFCBANK,HDFCBANK.NS
2020-06-25,510.95001220703125,524.5,503.5,514.375,70646790,HDFCBANK,HDFCBANK.NS
2020-06-26,520.5,531.5,514.0,528.2249755859375,39969138,HDFCBANK,HDFCBANK.NS
2020-06-29,518.5,541.2999877929688,518.5,538.0250244140625,46005956,HDFCBANK,HDFCBANK.NS
2020-06-30,537.0,539.2750244140625,528.1500244140625,532.9249877929688,35746130,HDFCBANK,HDFCBANK.NS
2020-07-01,532.9249877929688,548.0,530.6500244140625,542.2999877929688,34846718,HDFCBANK,HDFCBANK.NS
2020-07-02,545.1500244140625,555.625,542.5999755859375,544.7000122070312,36954496,HDFCBANK,HDFCBANK.NS
2020-07-03,546.5,547.9000244140625,535.0,536.9749755859375,27597254,HDFCBANK,HDFCBANK.NS
2020-07-06,553.9749755859375,559.9500122070312,550.0,551.5,35558216,HDFCBANK,HDFCBANK.NS
2020-07-07,554.7000122070312,555.8499755859375,546.5250244140625,552.5750122070312,24349850,HDFCBANK,HDFCBANK.NS
2020-07-08,553.5,562.4500122070312,552.5,555.1749877929688,30056350,HDFCBANK,HDFCBANK.NS
2020-07-09,559.0,564.8499755859375,553.625,562.4749755859375,20114484,HDFCBANK,HDFCBANK.NS
2020-07-10,558.9500122070312,560.0,549.7750244140625,552.5499877929688,17562978,HDFCBANK,HDFCBANK.NS
2020-07-13,554.9500122070312,556.5,535.6500244140625,540.125,29922114,HDFCBANK,HDFCBANK.NS
2020-07-14,531.2999877929688,534.4500122070312,525.0,529.4249877929688,26612674,HDFCBANK,HDFCBANK.NS
2020-07-15,535.0999755859375,539.5,525.0499877929688,526.5750122070312,20974394,HDFCBANK,HDFCBANK.NS
2020-07-16,526.8250122070312,532.75,517.0499877929688,531.2750244140625,23662456,HDFCBANK,HDFCBANK.NS
2020-07-17,529.5250244140625,552.0,529.1500244140625,549.2249755859375,28405738,HDFCBANK,HDFCBANK.NS
2020-07-20,567.5,576.4500122070312,562.0750122070312,566.5250244140625,65124096,HDFCBANK,HDFCBANK.NS
2020-07-21,576.0250244140625,578.9749755859375,567.0,569.2750244140625,47512422,HDFCBANK,HDFCBANK.NS
2020-07-22,569.25,572.25,558.7750244140625,563.1749877929688,24718012,HDFCBANK,HDFCBANK.NS
2020-07-23,562.5,571.9500122070312,558.125,565.2000122070312,20149122,HDFCBANK,HDFCBANK.NS
2020-07-24,561.4500122070312,561.4500122070312,550.625,559.5499877929688,19598440,HDFCBANK,HDFCBANK.NS
2020-07-27,549.9249877929688,551.5,537.6749877929688,539.75,37970094,HDFCBANK,HDFCBANK.NS
2020-07-28,539.5,547.2000122070312,529.75,543.3250122070312,35596450,HDFCBANK,HDFCBANK.NS
2020-07-29,540.5,544.25,527.7750244140625,532.2999877929688,33592086,HDFCBANK,HDFCBANK.NS
2020-07-30,537.0,541.8250122070312,523.3499755859375,525.3250122070312,26956266,HDFCBANK,HDFCBANK.NS
2020-07-31,528.8499755859375,528.8499755859375,510.0249938964844,516.4000244140625,37726696,HDFCBANK,HDFCBANK.NS
2020-08-03,512.9749755859375,513.4749755859375,496.5,501.0,31783542,HDFCBANK,HDFCBANK.NS
2020-08-04,504.0,530.5250244140625,501.5,520.8250122070312,60306168,HDFCBANK,HDFCBANK.NS
2020-08-05,523.9749755859375,527.9000244140625,510.0,513.7750244140625,33221360,HDFCBANK,HDFCBANK.NS
2020-08-06,518.5,527.5,513.125,520.3499755859375,33646888,HDFCBANK,HDFCBANK.NS
2020-08-07,517.4249877929688,523.5999755859375,510.29998779296875,521.9249877929688,24836784,HDFCBANK,HDFCBANK.NS
2020-08-10,522.0,532.0,521.9000244140625,525.3250122070312,22172854,HDFCBANK,HDFCBANK.NS
2020-08-11,524.25,535.5,524.25,533.3250122070312,20136148,HDFCBANK,HDFCBANK.NS
2020-08-12,532.5,533.0,524.0,531.8499755859375,20666432,HDFCBANK,HDFCBANK.NS
2020-08-13,533.9749755859375,535.6749877929688,528.25,529.5250244140625,19892740,HDFCBANK,HDFCBANK.NS
2020-08-14,532.9500122070312,532.9500122070312,513.6500244140625,517.2249755859375,20924512,HDFCBANK,HDFCBANK.NS
2020-08-17,523.5,523.5,510.1000061035156,516.375,19561012,HDFCBANK,HDFCBANK.NS
2020-08-18,514.0,530.8250122070312,511.0,528.25,24040824,HDFCBANK,HDFCBANK.NS
2020-08-19,532.5,534.9000244140625,528.125,533.2999877929688,17715624,HDFCBANK,HDFCBANK.NS
2020-08-20,527.4749755859375,534.4749755859375,526.0,529.5,19216734,HDFCBANK,HDFCBANK.NS
2020-08-21,532.7000122070312,544.4000244140625,532.2999877929688,542.8250122070312,28924302,HDFCBANK,HDFCBANK.NS
2020-08-24,543.0,561.4749755859375,542.8250122070312,558.5250244140625,36779740,HDFCBANK,HDFCBANK.NS
2020-08-25,559.5,563.5,553.0999755859375,559.8499755859375,27601738,HDFCBANK,HDFCBANK.NS
2020-08-26,560.5,565.875,554.75,559.2249755859375,25190062,HDFCBANK,HDFCBANK.NS
2020-08-27,562.9000244140625,564.9500122070312,553.125,556.0499877929688,20645996,HDFCBANK,HDFCBANK.NS
