Date,Open,High,Low,Close,Volume,Instrument,Ticker
2019-03-25,387.95001220703125,387.95001220703125,382.5,383.5,12345034,ICICIBANK,ICICIBANK.NS
2019-03-26,384.95001220703125,395.5,383.3999938964844,394.1000061035156,14063632,ICICIBANK,ICICIBANK.NS
2019-03-27,395.3999938964844,398.45001220703125,390.1499938964844,393.20001220703125,17950017,ICICIBANK,ICICIBANK.NS
2019-03-28,392.75,401.8999938964844,392.75,400.54998779296875,23117485,ICICIBANK,ICICIBANK.NS
2019-04-01,401.45001220703125,409.54998779296875,395.75,398.25,16106604,ICICIBANK,ICICIBANK.NS
2019-04-02,400.0,400.0,393.45001220703125,397.1499938964844,13010810,ICICIBANK,ICICIBANK.NS
2019-04-03,399.0,402.79998779296875,390.6499938964844,392.1000061035156,12317200,ICICIBANK,ICICIBANK.NS
2019-04-04,394.3999938964844,395.70001220703125,387.29998779296875,388.75,14521564,ICICIBANK,ICICIBANK.NS
2019-04-05,389.25,392.5,385.6000061035156,390.54998779296875,10853927,ICICIBANK,ICICIBANK.NS
2019-04-08,391.45001220703125,391.45001220703125,385.0,387.1000061035156,6305407,ICICIBANK,ICICIBANK.NS
2019-04-09,387.3999938964844,398.3500061035156,387.1499938964844,397.1499938964844,13206348,ICICIBANK,ICICIBANK.NS
2019-04-10,395.54998779296875,398.79998779296875,392.70001220703125,394.20001220703125,14000018,ICICIBANK,ICICIBANK.NS
2019-04-11,394.5,394.5,387.54998779296875,390.04998779296875,8704774,ICICIBANK,ICICIBANK.NS
2019-04-12,390.6000061035156,395.54998779296875,388.25,394.6000061035156,7035256,ICICIBANK,ICICIBANK.NS
2019-04-15,394.20001220703125,396.95001220703125,391.79998779296875,392.75,9770752,ICICIBANK,ICICIBANK.NS
2019-04-16,397.5,408.3999938964844,397.5,407.0,24487788,ICICIBANK,ICICIBANK.NS
2019-04-18,411.0,411.0,402.6000061035156,404.3999938964844,18660434,ICICIBANK,ICICIBANK.NS
2019-04-22,404.25,404.6000061035156,393.70001220703125,394.5,10493872,ICICIBANK,ICICIBANK.NS
2019-04-23,396.1000061035156,399.95001220703125,393.6000061035156,396.5,10203957,ICICIBANK,ICICIBANK.NS
2019-04-24,397.1000061035156,402.6499938964844,393.45001220703125,401.1000061035156,11397163,ICICIBANK,ICICIBANK.NS
2019-04-25,400.8999938964844,402.3999938964844,394.29998779296875,395.3999938964844,16524091,ICICIBANK,ICICIBANK.NS
2019-04-26,400.0,408.0,394.25,407.20001220703125,14286163,ICICIBANK,ICICIBANK.NS
2019-04-30,407.75,409.79998779296875,403.29998779296875,407.5,19375553,ICICIBANK,ICICIBANK.NS
2019-05-02,403.70001220703125,405.0,394.3999938964844,395.54998779296875,16572948,ICICIBANK,ICICIBANK.NS
2019-05-03,397.1499938964844,405.20001220703125,394.70001220703125,401.79998779296875,24431248,ICICIBANK,ICICIBANK.NS
2019-05-06,396.5,404.8999938964844,394.6499938964844,401.29998779296875,20751521,ICICIBANK,ICICIBANK.NS
2019-05-07,398.0,407.3500061035156,384.29998779296875,386.5,41519416,ICICIBANK,ICICIBANK.NS
2019-05-08,386.29998779296875,390.0,380.1000061035156,382.20001220703125,22509400,ICICIBANK,ICICIBANK.NS
2019-05-09,380.95001220703125,385.70001220703125,377.54998779296875,381.3999938964844,19739885,ICICIBANK,ICICIBANK.NS
2019-05-10,383.5,389.20001220703125,382.25,385.1000061035156,18361701,ICICIBANK,ICICIBANK.NS
2019-05-13,385.0,385.75,375.25,376.29998779296875,13828080,ICICIBANK,ICICIBANK.NS
2019-05-14,378.1000061035156,386.75,376.5,380.3999938964844,21481226,ICICIBANK,ICICIBANK.NS
2019-05-15,382.3500061035156,384.5,375.79998779296875,377.04998779296875,16183425,ICICIBANK,ICICIBANK.NS
2019-05-16,379.0,385.0,377.54998779296875,382.5,13430281,ICICIBANK,ICICIBANK.NS
2019-05-17,381.20001220703125,392.0,380.75,389.70001220703125,19096980,ICICIBANK,ICICIBANK.NS
2019-05-20,405.25,414.0,402.0,407.70001220703125,33350816,ICICIBANK,ICICIBANK.NS
2019-05-21,408.6000061035156,410.79998779296875,397.6000061035156,400.1499938964844,18286421,ICICIBANK,ICICIBANK.NS
2019-05-22,403.0,408.3999938964844,401.54998779296875,405.3500061035156,15370847,ICICIBANK,ICICIBANK.NS
2019-05-23,414.0,427.95001220703125,407.3999938964844,410.8500061035156,43279956,ICICIBANK,ICICIBANK.NS
2019-05-24,415.5,433.54998779296875,412.6499938964844,431.75,37708344,ICICIBANK,ICICIBANK.NS
2019-05-27,432.25,438.79998779296875,429.6499938964844,435.5,23397222,ICICIBANK,ICICIBANK.NS
2019-05-28,435.04998779296875,439.20001220703125,428.1000061035156,434.29998779296875,23389724,ICICIBANK,ICICIBANK.NS
2019-05-29,428.6000061035156,430.45001220703125,422.1000061035156,423.29998779296875,22132254,ICICIBANK,ICICIBANK.NS
2019-05-30,420.8500061035156,428.0,419.6000061035156,426.20001220703125,18281037,ICICIBANK,ICICIBANK.NS
2019-05-31,427.0,430.20001220703125,414.29998779296875,423.70001220703125,24644955,ICICIBANK,ICICIBANK.NS
2019-06-03,426.0,426.3999938964844,419.6000061035156,422.8999938964844,17125380,ICICIBANK,ICICIBANK.NS
2019-06-04,417.70001220703125,422.75,417.5,419.1000061035156,14514451,ICICIBANK,ICICIBANK.NS
2019-06-06,417.3999938964844,417.8500061035156,410.3500061035156,411.54998779296875,17762399,ICICIBANK,ICICIBANK.NS
2019-06-07,413.5,418.95001220703125,407.8999938964844,416.6000061035156,14107696,ICICIBANK,ICICIBANK.NS
2019-06-10,418.8999938964844,422.75,413.0,416.1000061035156,13074522,ICICIBANK,ICICIBANK.NS
2019-06-11,418.45001220703125,423.70001220703125,413.04998779296875,421.3500061035156,10939138,ICICIBANK,ICICIBANK.NS
2019-06-12,422.0,422.0,414.79998779296875,418.0,11136959,ICICIBANK,ICICIBANK.NS
2019-06-13,416.70001220703125,422.29998779296875,415.29998779296875,419.6000061035156,12164077,ICICIBANK,ICICIBANK.NS
2019-06-14,420.29998779296875,422.0,416.1000061035156,417.75,8601256,ICICIBANK,ICICIBANK.NS
2019-06-17,418.95001220703125,419.70001220703125,413.1499938964844,414.20001220703125,9539802,ICICIBANK,ICICIBANK.NS
2019-06-18,415.45001220703125,426.04998779296875,415.1000061035156,422.1499938964844,17761348,ICICIBANK,ICICIBANK.NS
2019-06-19,423.75,426.0,417.3500061035156,419.79998779296875,17010384,ICICIBANK,ICICIBANK.NS
2019-06-20,419.75,434.6499938964844,419.0,433.3999938964844,24315929,ICICIBANK,ICICIBANK.NS
2019-06-21,434.20001220703125,435.20001220703125,428.8500061035156,430.79998779296875,13909654,ICICIBANK,ICICIBANK.NS
2019-06-24,431.45001220703125,433.79998779296875,428.20001220703125,429.45001220703125,8545999,ICICIBANK,ICICIBANK.NS
2019-06-25,427.8999938964844,434.79998779296875,424.6000061035156,433.6499938964844,12964387,ICICIBANK,ICICIBANK.NS
2019-06-26,432.5,440.0,432.5,438.6499938964844,12261068,ICICIBANK,ICICIBANK.NS
2019-06-27,438.0,443.8999938964844,437.6000061035156,440.95001220703125,18787957,ICICIBANK,ICICIBANK.NS
2019-06-28,439.5,440.5,433.6000061035156,437.1000061035156,13459208,ICICIBANK,ICICIBANK.NS
2019-07-01,439.5,442.0,437.70001220703125,439.0,6871979,ICICIBANK,ICICIBANK.NS
2019-07-02,439.0,440.0,433.6000061035156,436.75,7787303,ICICIBANK,ICICIBANK.NS
2019-07-03,437.8999938964844,440.0,434.20001220703125,435.95001220703125,10415896,ICICIBANK,ICICIBANK.NS
2019-07-04,438.0,441.3999938964844,434.1000061035156,436.20001220703125,11810688,ICICIBANK,ICICIBANK.NS
2019-07-05,436.45001220703125,439.8999938964844,433.20001220703125,436.3500061035156,12154330,ICICIBANK,ICICIBANK.NS
2019-07-08,434.0,435.3500061035156,422.0,425.8999938964844,12184946,ICICIBANK,ICICIBANK.NS
2019-07-09,426.0,429.79998779296875,424.6499938964844,428.5,11679067,ICICIBANK,ICICIBANK.NS
2019-07-10,430.0,432.70001220703125,427.20001220703125,430.8999938964844,16494282,ICICIBANK,ICICIBANK.NS
2019-07-11,432.6499938964844,432.8999938964844,424.79998779296875,426.54998779296875,16535185,ICICIBANK,ICICIBANK.NS
2019-07-12,427.29998779296875,433.0,424.0,427.04998779296875,8824728,ICICIBANK,ICICIBANK.NS
2019-07-15,428.3999938964844,428.3999938964844,421.6000061035156,422.29998779296875,7825336,ICICIBANK,ICICIBANK.NS
2019-07-16,421.54998779296875,430.54998779296875,421.54998779296875,424.6000061035156,12149205,ICICIBANK,ICICIBANK.NS
2019-07-17,424.6000061035156,427.04998779296875,422.5,424.70001220703125,10961022,ICICIBANK,ICICIBANK.NS
2019-07-18,425.0,425.5,417.5,418.6499938964844,10651654,ICICIBANK,ICICIBANK.NS
2019-07-19,419.8999938964844,420.3500061035156,408.5,410.29998779296875,12260757,ICICIBANK,ICICIBANK.NS
2019-07-22,409.75,412.95001220703125,404.25,411.5,17937246,ICICIBANK,ICICIBANK.NS
2019-07-23,412.79998779296875,416.0,409.75,411.95001220703125,14207080,ICICIBANK,ICICIBANK.NS
2019-07-24,411.8500061035156,411.8500061035156,401.70001220703125,408.5,16505930,ICICIBANK,ICICIBANK.NS
2019-07-25,409.20001220703125,413.8500061035156,405.29998779296875,409.0,16852479,ICICIBANK,ICICIBANK.NS
2019-07-26,410.25,419.3999938964844,408.54998779296875,415.75,17493739,ICICIBANK,ICICIBANK.NS
2019-07-29,433.0,435.3500061035156,425.29998779296875,429.3500061035156,46754670,ICICIBANK,ICICIBANK.NS
2019-07-30,433.0,438.70001220703125,422.75,425.3500061035156,23617273,ICICIBANK,ICICIBANK.NS
2019-07-31,423.8999938964844,430.20001220703125,421.20001220703125,424.6000061035156,22329888,ICICIBANK,ICICIBANK.NS
2019-08-01,423.25,426.3500061035156,410.6499938964844,417.04998779296875,18269866,ICICIBANK,ICICIBANK.NS
2019-08-02,413.8999938964844,417.8500061035156,405.5,410.6000061035156,30939803,ICICIBANK,ICICIBANK.NS
2019-08-05,403.6499938964844,406.6499938964844,395.75,402.6499938964844,25033370,ICICIBANK,ICICIBANK.NS
2019-08-06,401.0,411.5,400.8999938964844,410.25,30665326,ICICIBANK,ICICIBANK.NS
2019-08-07,409.29998779296875,415.0,406.29998779296875,408.3999938964844,20977349,ICICIBANK,ICICIBANK.NS
2019-08-08,411.0,416.6000061035156,404.1499938964844,414.3999938964844,19046657,ICICIBANK,ICICIBANK.NS
2019-08-09,416.5,422.3999938964844,414.5,420.1499938964844,17664017,ICICIBANK,ICICIBANK.NS
2019-08-13,417.0,421.70001220703125,409.1499938964844,410.25,18389104,ICICIBANK,ICICIBANK.NS
2019-08-14,411.8999938964844,422.20001220703125,411.25,417.29998779296875,13307755,ICICIBANK,ICICIBANK.NS
2019-08-16,417.79998779296875,420.0,412.1000061035156,418.95001220703125,15154141,ICICIBANK,ICICIBANK.NS
2019-08-19,420.1000061035156,427.8999938964844,420.1000061035156,423.3999938964844,12304262,ICICIBANK,ICICIBANK.NS
2019-08-20,420.79998779296875,423.20001220703125,412.5,416.8999938964844,16181488,ICICIBANK,ICICIBANK.NS
2019-08-21,416.0,418.70001220703125,410.54998779296875,412.04998779296875,12868183,ICICIBANK,ICICIBANK.NS
2019-08-22,411.0,412.5,398.0,399.1000061035156,18182520,ICICIBANK,ICICIBANK.NS
2019-08-23,389.0,403.5,385.79998779296875,395.3999938964844,26883695,ICICIBANK,ICICIBANK.NS
2019-08-26,407.0,414.0,392.8500061035156,411.6499938964844,26701988,ICICIBANK,ICICIBANK.NS
2019-08-27,412.79998779296875,420.5,411.25,418.6000061035156,28793372,ICICIBANK,ICICIBANK.NS
2019-08-28,418.0,418.25,409.70001220703125,412.95001220703125,12154347,ICICIBANK,ICICIBANK.NS
2019-08-29,409.8999938964844,410.79998779296875,399.3500061035156,404.3999938964844,30331105,ICICIBANK,ICICIBANK.NS
2019-08-30,406.5,412.8500061035156,402.6499938964844,409.6499938964844,18314194,ICICIBANK,ICICIBANK.NS
2019-09-03,405.04998779296875,406.3999938964844,391.04998779296875,392.1499938964844,20194305,ICICIBANK,ICICIBANK.NS
2019-09-04,391.0,399.6499938964844,389.8999938964844,397.5,18614965,ICICIBANK,ICICIBANK.NS
2019-09-05,389.54998779296875,394.0,388.0,389.0,25022673,ICICIBANK,ICICIBANK.NS
2019-09-06,391.0,394.5,389.20001220703125,391.3500061035156,17564286,ICICIBANK,ICICIBANK.NS
2019-09-09,393.0,400.3999938964844,389.1000061035156,395.45001220703125,18651819,ICICIBANK,ICICIBANK.NS
2019-09-11,394.8999938964844,399.0,393.3500061035156,394.6000061035156,17463978,ICICIBANK,ICICIBANK.NS
2019-09-12,399.6499938964844,407.20001220703125,399.6499938964844,402.70001220703125,19577114,ICICIBANK,ICICIBANK.NS
2019-09-13,406.79998779296875,414.8999938964844,400.6499938964844,413.3999938964844,17775449,ICICIBANK,ICICIBANK.NS
2019-09-16,408.5,415.6499938964844,406.75,412.1499938964844,17629622,ICICIBANK,ICICIBANK.NS
2019-09-17,405.8500061035156,411.8999938964844,398.29998779296875,400.6499938964844,20793363,ICICIBANK,ICICIBANK.NS
2019-09-18,405.45001220703125,405.45001220703125,396.5,399.3500061035156,18477377,ICICIBANK,ICICIBANK.NS
2019-09-19,395.70001220703125,395.70001220703125,384.3500061035156,386.6000061035156,22647508,ICICIBANK,ICICIBANK.NS
2019-09-20,389.0,424.0,386.6499938964844,417.5,75217723,ICICIBANK,ICICIBANK.NS
2019-09-23,435.79998779296875,450.0,428.45001220703125,446.29998779296875,57490445,ICICIBANK,ICICIBANK.NS
2019-09-24,441.5,448.6499938964844,433.3500061035156,440.8999938964844,26639931,ICICIBANK,ICICIBANK.NS
2019-09-25,439.1000061035156,440.95001220703125,429.6000061035156,434.20001220703125,19987241,ICICIBANK,ICICIBANK.NS
2019-09-26,439.0,458.6499938964844,438.54998779296875,451.95001220703125,40909369,ICICIBANK,ICICIBANK.NS
2019-09-27,449.5,451.8500061035156,443.29998779296875,449.20001220703125,19432963,ICICIBANK,ICICIBANK.NS
2019-09-30,443.29998779296875,445.1499938964844,431.0,433.70001220703125,27524660,ICICIBANK,ICICIBANK.NS
2019-10-01,436.95001220703125,443.20001220703125,416.70001220703125,424.6000061035156,30623906,ICICIBANK,ICICIBANK.NS
2019-10-03,424.0,434.6000061035156,422.29998779296875,427.29998779296875,23275379,ICICIBANK,ICICIBANK.NS
2019-10-04,428.5,429.29998779296875,412.04998779296875,413.8999938964844,17952697,ICICIBANK,ICICIBANK.NS
2019-10-07,415.1000061035156,423.5,411.5,416.1000061035156,21933703,ICICIBANK,ICICIBANK.NS
2019-10-09,420.25,438.3999938964844,417.1000061035156,436.70001220703125,34533981,ICICIBANK,ICICIBANK.NS
2019-10-10,430.0,431.5,420.5,423.70001220703125,19074005,ICICIBANK,ICICIBANK.NS
2019-10-11,427.95001220703125,433.25,422.1000061035156,428.54998779296875,18004922,ICICIBANK,ICICIBANK.NS
2019-10-14,430.0,436.3999938964844,426.0,428.8500061035156,17211042,ICICIBANK,ICICIBANK.NS
2019-10-15,430.0,435.45001220703125,428.20001220703125,431.8500061035156,14971985,ICICIBANK,ICICIBANK.NS
2019-10-16,434.5,439.5,431.1499938964844,435.29998779296875,17833051,ICICIBANK,ICICIBANK.NS
2019-10-17,436.0,443.3500061035156,433.70001220703125,440.6000061035156,12452421,ICICIBANK,ICICIBANK.NS
2019-10-18,437.70001220703125,443.70001220703125,435.25,437.79998779296875,15988455,ICICIBANK,ICICIBANK.NS
2019-10-22,440.5,458.70001220703125,437.54998779296875,451.1499938964844,34966169,ICICIBANK,ICICIBANK.NS
2019-10-23,452.0,459.0,448.20001220703125,455.1000061035156,25196183,ICICIBANK,ICICIBANK.NS
2019-10-24,457.3999938964844,459.0,451.0,454.75,23542540,ICICIBANK,ICICIBANK.NS
2019-10-25,457.70001220703125,470.6499938964844,454.3999938964844,469.1000061035156,34397573,ICICIBANK,ICICIBANK.NS
2019-10-27,471.0,473.5,465.0,469.54998779296875,8206762,ICICIBANK,ICICIBANK.NS
2019-10-29,470.20001220703125,482.0,466.8500061035156,477.3999938964844,33686172,ICICIBANK,ICICIBANK.NS
2019-10-30,479.0,479.0,470.0,471.1499938964844,22396012,ICICIBANK,ICICIBANK.NS
2019-10-31,475.0,476.75,461.29998779296875,463.04998779296875,21198377,ICICIBANK,ICICIBANK.NS
2019-11-01,466.6499938964844,466.95001220703125,460.5,462.25,13522994,ICICIBANK,ICICIBANK.NS
2019-11-04,463.0,472.29998779296875,463.0,470.5,16254715,ICICIBANK,ICICIBANK.NS
2019-11-05,472.1000061035156,474.0,466.8999938964844,468.3500061035156,14952189,ICICIBANK,ICICIBANK.NS
2019-11-06,467.1499938964844,483.8999938964844,464.75,480.70001220703125,24922680,ICICIBANK,ICICIBANK.NS
2019-11-07,483.0,483.0,475.6499938964844,478.54998779296875,18312032,ICICIBANK,ICICIBANK.NS
2019-11-08,480.75,496.0,480.29998779296875,489.45001220703125,52207121,ICICIBANK,ICICIBANK.NS
2019-11-11,488.0,499.0,484.6000061035156,496.79998779296875,24766065,ICICIBANK,ICICIBANK.NS
2019-11-13,496.79998779296875,497.5,483.29998779296875,485.75,24272664,ICICIBANK,ICICIBANK.NS
2019-11-14,489.75,499.8500061035156,483.75,498.6499938964844,35396276,ICICIBANK,ICICIBANK.NS
2019-11-15,497.8500061035156,509.70001220703125,496.0,499.8500061035156,42074833,ICICIBANK,ICICIBANK.NS
2019-11-18,498.75,504.45001220703125,496.6499938964844,498.3500061035156,22910109,ICICIBANK,ICICIBANK.NS
2019-11-19,497.95001220703125,502.0,489.8500061035156,493.5,27939336,ICICIBANK,ICICIBANK.NS
2019-11-20,495.20001220703125,498.0,492.5,495.0,22606112,ICICIBANK,ICICIBANK.NS
2019-11-21,498.1000061035156,503.79998779296875,491.25,498.25,25745594,ICICIBANK,ICICIBANK.NS
2019-11-22,501.1000061035156,501.75,492.1499938964844,496.79998779296875,18462401,ICICIBANK,ICICIBANK.NS
2019-11-25,492.0,500.0,491.54998779296875,497.79998779296875,25692878,ICICIBANK,ICICIBANK.NS
2019-11-26,501.79998779296875,517.5499877929688,501.0,510.70001220703125,286857658,ICICIBANK,ICICIBANK.NS
2019-11-27,513.9000244140625,515.8499755859375,504.29998779296875,505.5,29866539,ICICIBANK,ICICIBANK.NS
2019-11-28,509.54998779296875,520.0,508.0,519.1500244140625,35706498,ICICIBANK,ICICIBANK.NS
2019-11-29,516.0,516.5,510.29998779296875,512.5999755859375,13324549,ICICIBANK,ICICIBANK.NS
2019-12-02,513.4500122070312,514.0,507.25,510.8999938964844,10130049,ICICIBANK,ICICIBANK.NS
2019-12-03,509.75,511.25,504.6499938964844,509.3500061035156,12795657,ICICIBANK,ICICIBANK.NS
2019-12-04,510.0,531.3499755859375,509.29998779296875,529.25,30992538,ICICIBANK,ICICIBANK.NS
2019-12-05,532.5499877929688,537.5,526.0499877929688,528.0999755859375,32354118,ICICIBANK,ICICIBANK.NS
2019-12-06,530.0499877929688,533.5,521.6500244140625,524.7999877929688,24868376,ICICIBANK,ICICIBANK.NS
2019-12-09,524.0499877929688,529.2999877929688,522.2000122070312,526.5,12980877,ICICIBANK,ICICIBANK.NS
2019-12-10,526.0499877929688,530.25,524.7000122070312,528.7000122070312,12021443,ICICIBANK,ICICIBANK.NS
2019-12-11,530.5999755859375,535.2000122070312,527.2000122070312,533.5499877929688,13768156,ICICIBANK,ICICIBANK.NS
2019-12-12,534.8499755859375,537.0999755859375,529.7999877929688,535.3499755859375,12385216,ICICIBANK,ICICIBANK.NS
2019-12-13,537.9000244140625,542.7999877929688,535.7000122070312,537.0499877929688,17884861,ICICIBANK,ICICIBANK.NS
2019-12-16,539.5,541.4000244140625,536.7000122070312,539.25,13070575,ICICIBANK,ICICIBANK.NS
2019-12-17,540.9500122070312,543.0,538.75,541.1500244140625,11516163,ICICIBANK,ICICIBANK.NS
2019-12-18,542.0499877929688,542.9000244140625,535.9500122070312,541.4000244140625,12906168,ICICIBANK,ICICIBANK.NS
2019-12-19,537.2000122070312,541.2000122070312,533.7000122070312,540.2000122070312,12082790,ICICIBANK,ICICIBANK.NS
2019-12-20,540.9500122070312,549.5,539.25,546.0999755859375,27691592,ICICIBANK,ICICIBANK.NS
2019-12-23,547.0,548.8499755859375,537.5999755859375,541.2999877929688,11521942,ICICIBANK,ICICIBANK.NS
2019-12-24,542.0,543.9500122070312,539.2999877929688,541.0999755859375,6715007,ICICIBANK,ICICIBANK.NS
2019-12-26,541.0999755859375,542.4000244140625,537.6500244140625,538.75,7831074,ICICIBANK,ICICIBANK.NS
2019-12-27,541.0,550.5,538.3499755859375,549.4000244140625,11247684,ICICIBANK,ICICIBANK.NS
2019-12-30,549.5999755859375,552.2000122070312,542.5999755859375,543.9500122070312,13180302,ICICIBANK,ICICIBANK.NS
2019-12-31,543.7999877929688,543.7999877929688,538.0,538.9000244140625,12491978,ICICIBANK,ICICIBANK.NS
2020-01-01,539.9000244140625,542.5,535.7000122070312,536.75,7642793,ICICIBANK,ICICIBANK.NS
