Date,Open,High,Low,Close,Volume,Instrument,Ticker
2019-05-30,2123.0,2156.550048828125,2114.39990234375,2146.300048828125,4971725,TCS,TCS.NS
2019-05-31,2160.0,2204.949951171875,2152.25,2196.550048828125,4265370,TCS,TCS.NS
2019-06-03,2201.0,2247.64990234375,2185.64990234375,2242.300048828125,3682419,TCS,TCS.NS
2019-06-04,2224.0,2224.0,2175.0,2183.10009765625,2408658,TCS,TCS.NS
2019-06-06,2199.0,2199.0,2152.0,2166.10009765625,3735467,TCS,TCS.NS
2019-06-07,2174.0,2189.800048828125,2142.10009765625,2181.75,2659446,TCS,TCS.NS
2019-06-10,2196.699951171875,2235.85009765625,2185.5,2231.5,2080593,TCS,TCS.NS
2019-06-11,2237.0,2263.949951171875,2231.0,2252.800048828125,3048937,TCS,TCS.NS
2019-06-12,2245.0,2266.89990234375,2219.0,2260.89990234375,2404448,TCS,TCS.NS
2019-06-13,2264.0,2285.0,2243.050048828125,2254.10009765625,3320916,TCS,TCS.NS
2019-06-14,2257.25,2263.10009765625,2234.0,2254.5,2131408,TCS,TCS.NS
2019-06-17,2256.0,2262.0,2241.449951171875,2249.199951171875,1489497,TCS,TCS.NS
2019-06-18,2244.0,2260.0,2231.199951171875,2250.85009765625,1877447,TCS,TCS.NS
2019-06-19,2255.0,2276.0,2243.14990234375,2259.89990234375,1652817,TCS,TCS.NS
2019-06-20,2230.0,2284.0,2212.0,2277.949951171875,2199377,TCS,TCS.NS
2019-06-21,2285.0,2292.5,2242.0,2249.85009765625,3871804,TCS,TCS.NS
2019-06-24,2254.14990234375,2280.0,2250.800048828125,2275.5,1382424,TCS,TCS.NS
2019-06-25,2270.0,2274.449951171875,2250.5,2267.800048828125,1386077,TCS,TCS.NS
2019-06-26,2265.0,2266.800048828125,2250.0,2254.199951171875,1762224,TCS,TCS.NS
2019-06-27,2255.0,2264.0,2241.300048828125,2252.550048828125,2813464,TCS,TCS.NS
2019-06-28,2260.0,2261.949951171875,2222.5,2227.199951171875,2372928,TCS,TCS.NS
2019-07-01,2235.0,2255.0,2206.60009765625,2239.550048828125,2769940,TCS,TCS.NS
2019-07-02,2244.89990234375,2257.0,2216.449951171875,2252.10009765625,1771746,TCS,TCS.NS
2019-07-03,2252.199951171875,2258.800048828125,2232.0,2237.64990234375,1656881,TCS,TCS.NS
2019-07-04,2234.0,2252.0,2230.10009765625,2242.64990234375,984140,TCS,TCS.NS
2019-07-05,2247.0,2250.0,2140.0,2163.10009765625,4088470,TCS,TCS.NS
2019-07-08,2149.0,2188.800048828125,2132.10009765625,2175.39990234375,2788062,TCS,TCS.NS
2019-07-09,2174.0,2174.39990234375,2104.550048828125,2133.35009765625,3977224,TCS,TCS.NS
2019-07-10,2080.0,2127.85009765625,2071.300048828125,2108.199951171875,6343581,TCS,TCS.NS
2019-07-11,2128.0,2129.0,2086.050048828125,2102.550048828125,2400346,TCS,TCS.NS
2019-07-12,2102.10009765625,2119.75,2093.10009765625,2107.60009765625,1560725,TCS,TCS.NS
2019-07-15,2125.0,2153.60009765625,2098.0,2145.699951171875,2900415,TCS,TCS.NS
2019-07-16,2126.0,2132.5,2100.0,2106.0,2735399,TCS,TCS.NS
2019-07-17,2108.0,2125.0,2092.10009765625,2117.25,1802969,TCS,TCS.NS
2019-07-18,2116.199951171875,2116.199951171875,2060.0,2065.949951171875,3072096,TCS,TCS.NS
2019-07-19,2077.0,2097.0,2062.5,2076.949951171875,1953177,TCS,TCS.NS
2019-07-22,2077.0,2117.449951171875,2068.800048828125,2109.89990234375,1920167,TCS,TCS.NS
2019-07-23,2127.89990234375,2130.0,2102.39990234375,2112.449951171875,3538588,TCS,TCS.NS
2019-07-24,2110.0,2120.800048828125,2076.5,2096.800048828125,2413196,TCS,TCS.NS
2019-07-25,2108.89990234375,2135.0,2092.550048828125,2127.89990234375,2544464,TCS,TCS.NS
2019-07-26,2129.800048828125,2129.800048828125,2095.0,2109.050048828125,1720592,TCS,TCS.NS
2019-07-29,2110.800048828125,2142.0,2103.300048828125,2130.0,1647090,TCS,TCS.NS
2019-07-30,2130.0,2185.0,2120.449951171875,2179.14990234375,2851672,TCS,TCS.NS
2019-07-31,2171.75,2211.699951171875,2147.14990234375,2205.699951171875,3000677,TCS,TCS.NS
2019-08-01,2200.0,2217.5,2166.25,2180.050048828125,2375236,TCS,TCS.NS
2019-08-02,2173.0,2210.0,2165.5,2205.300048828125,2500816,TCS,TCS.NS
2019-08-05,2199.89990234375,2252.25,2195.60009765625,2248.60009765625,3039682,TCS,TCS.NS
2019-08-06,2232.800048828125,2251.949951171875,2211.449951171875,2214.89990234375,2885467,TCS,TCS.NS
2019-08-07,2230.0,2238.5,2207.25,2213.449951171875,2165362,TCS,TCS.NS
2019-08-08,2228.89990234375,2281.0,2218.89990234375,2258.10009765625,2073298,TCS,TCS.NS
2019-08-09,2260.0,2267.89990234375,2241.35009765625,2246.25,1744550,TCS,TCS.NS
2019-08-13,2245.0,2246.25,2194.300048828125,2199.449951171875,1647281,TCS,TCS.NS
2019-08-14,2181.10009765625,2217.85009765625,2167.39990234375,2204.39990234375,1945002,TCS,TCS.NS
2019-08-16,2241.39990234375,2241.39990234375,2143.25,2165.10009765625,3755507,TCS,TCS.NS
2019-08-19,2180.0,2186.0,2157.699951171875,2163.0,974884,TCS,TCS.NS
2019-08-20,2172.0,2205.0,2166.5,2186.75,1843611,TCS,TCS.NS
2019-08-21,2184.949951171875,2202.0,2182.25,2186.199951171875,1214408,TCS,TCS.NS
2019-08-22,2187.0,2235.64990234375,2170.0,2216.0,2131601,TCS,TCS.NS
2019-08-23,2214.949951171875,2259.89990234375,2213.89990234375,2247.699951171875,2826425,TCS,TCS.NS
2019-08-26,2247.0,2282.0,2225.0,2276.300048828125,2345475,TCS,TCS.NS
2019-08-27,2270.0,2274.85009765625,2229.0,2236.5,3432106,TCS,TCS.NS
2019-08-28,2240.0,2252.14990234375,2216.0,2239.25,1294621,TCS,TCS.NS
2019-08-29,2222.199951171875,2248.199951171875,2222.199951171875,2233.449951171875,1670652,TCS,TCS.NS
2019-08-30,2241.0,2266.0,2218.0,2259.60009765625,2583625,TCS,TCS.NS
2019-09-03,2270.0,2296.199951171875,2236.949951171875,2251.60009765625,2545060,TCS,TCS.NS
2019-09-04,2265.0,2270.0,2233.0,2245.39990234375,2228092,TCS,TCS.NS
2019-09-05,2242.199951171875,2253.64990234375,2207.300048828125,2215.300048828125,2055943,TCS,TCS.NS
2019-09-06,2216.0,2233.5,2192.60009765625,2197.5,1890550,TCS,TCS.NS
2019-09-09,2200.0,2202.85009765625,2179.800048828125,2182.85009765625,1703945,TCS,TCS.NS
2019-09-11,2186.0,2195.0,2146.550048828125,2154.0,2627440,TCS,TCS.NS
2019-09-12,2155.0,2165.0,2120.35009765625,2133.60009765625,2118859,TCS,TCS.NS
2019-09-13,2135.0,2157.949951171875,2115.550048828125,2141.949951171875,2291174,TCS,TCS.NS
2019-09-16,2159.949951171875,2173.39990234375,2126.39990234375,2150.0,2597948,TCS,TCS.NS
2019-09-17,2154.949951171875,2156.550048828125,2105.60009765625,2122.64990234375,2796530,TCS,TCS.NS
2019-09-18,2126.39990234375,2142.949951171875,2113.14990234375,2138.550048828125,1454663,TCS,TCS.NS
2019-09-19,2135.0,2135.800048828125,2091.0,2101.949951171875,1652691,TCS,TCS.NS
2019-09-20,2104.89990234375,2129.39990234375,2057.0,2065.449951171875,6941979,TCS,TCS.NS
2019-09-23,2099.0,2099.0,1975.0,2015.800048828125,6323401,TCS,TCS.NS
2019-09-24,2015.0,2061.0,2013.0,2044.699951171875,4620978,TCS,TCS.NS
2019-09-25,2065.0,2092.0,2060.050048828125,2088.449951171875,4002232,TCS,TCS.NS
2019-09-26,2097.89990234375,2107.0,2063.0,2087.60009765625,4234281,TCS,TCS.NS
2019-09-27,2085.0,2085.199951171875,2051.39990234375,2056.14990234375,2046795,TCS,TCS.NS
2019-09-30,2061.85009765625,2104.0,2060.0,2099.300048828125,2620039,TCS,TCS.NS
2019-10-01,2095.949951171875,2095.949951171875,2039.699951171875,2059.949951171875,3342877,TCS,TCS.NS
2019-10-03,2070.0,2081.14990234375,2046.1500244140625,2060.25,2317618,TCS,TCS.NS
2019-10-04,2060.60009765625,2087.949951171875,2054.949951171875,2079.35009765625,2163251,TCS,TCS.NS
2019-10-07,2080.0,2094.5,2041.0,2047.699951171875,2177916,TCS,TCS.NS
2019-10-09,2060.0,2060.0,2015.5,2020.0999755859375,2066920,TCS,TCS.NS
2019-10-10,2028.0,2039.050048828125,1997.0999755859375,2004.449951171875,2881452,TCS,TCS.NS
2019-10-11,1931.0,1995.0,1925.0,1986.8499755859375,12593069,TCS,TCS.NS
2019-10-14,1995.0,2032.75,1968.0,2021.0,3510704,TCS,TCS.NS
2019-10-15,2032.0,2047.0,2022.699951171875,2037.300048828125,2261310,TCS,TCS.NS
2019-10-16,2038.0,2056.0,2016.0,2046.4000244140625,3034082,TCS,TCS.NS
2019-10-17,2014.0,2038.0,1999.300048828125,2030.949951171875,3818774,TCS,TCS.NS
2019-10-18,2037.5,2063.89990234375,2025.0,2057.35009765625,3087901,TCS,TCS.NS
2019-10-22,2080.0,2111.5,2040.050048828125,2051.39990234375,5552505,TCS,TCS.NS
2019-10-23,2060.0,2083.85009765625,2052.5,2070.10009765625,2348134,TCS,TCS.NS
2019-10-24,2084.0,2099.0,2061.300048828125,2082.0,2798671,TCS,TCS.NS
2019-10-25,2094.0,2130.0,2075.050048828125,2124.949951171875,3954245,TCS,TCS.NS
2019-10-27,2129.0,2129.0,2108.800048828125,2115.699951171875,224405,TCS,TCS.NS
2019-10-29,2121.5,2201.699951171875,2121.5,2194.85009765625,5064173,TCS,TCS.NS
2019-10-30,2225.0,2260.0,2176.85009765625,2252.800048828125,5195136,TCS,TCS.NS
2019-10-31,2250.0,2284.949951171875,2237.0,2269.64990234375,4879261,TCS,TCS.NS
2019-11-01,2264.0,2275.0,2195.0,2200.89990234375,4172620,TCS,TCS.NS
2019-11-04,2207.0,2229.199951171875,2180.89990234375,2193.949951171875,2646411,TCS,TCS.NS
2019-11-05,2197.0,2211.0,2169.0,2201.85009765625,2693475,TCS,TCS.NS
2019-11-06,2200.0,2210.800048828125,2179.0,2188.5,2540719,TCS,TCS.NS
2019-11-07,2204.5,2204.5,2175.199951171875,2185.35009765625,1915598,TCS,TCS.NS
2019-11-08,2189.60009765625,2189.60009765625,2124.0,2129.949951171875,2788759,TCS,TCS.NS
2019-11-11,2135.0,2139.0,2091.0,2100.949951171875,2983768,TCS,TCS.NS
2019-11-13,2118.0,2183.800048828125,2118.0,2178.60009765625,3823365,TCS,TCS.NS
2019-11-14,2187.5,2200.0,2146.699951171875,2196.800048828125,2995915,TCS,TCS.NS
2019-11-15,2196.0,2211.5,2168.75,2174.449951171875,2724180,TCS,TCS.NS
2019-11-18,2178.39990234375,2187.75,2148.75,2152.60009765625,1611089,TCS,TCS.NS
2019-11-19,2153.0,2154.64990234375,2105.0,2108.800048828125,2975313,TCS,TCS.NS
2019-11-20,2121.949951171875,2135.0,2094.5,2108.550048828125,2894129,TCS,TCS.NS
2019-11-21,2112.0,2126.60009765625,2107.39990234375,2118.10009765625,2052574,TCS,TCS.NS
2019-11-22,2097.0,2107.0,2060.5,2071.699951171875,3742049,TCS,TCS.NS
2019-11-25,2074.550048828125,2084.949951171875,2052.199951171875,2081.5,2737010,TCS,TCS.NS
2019-11-26,2089.85009765625,2097.89990234375,2035.050048828125,2046.6500244140625,6561580,TCS,TCS.NS
2019-11-27,2052.0,2071.699951171875,2046.550048828125,2054.300048828125,2907521,TCS,TCS.NS
2019-11-28,2067.050048828125,2094.39990234375,2060.0,2077.35009765625,2924429,TCS,TCS.NS
2019-11-29,2085.0,2085.0,2045.800048828125,2053.25,2064271,TCS,TCS.NS
2019-12-02,2060.0,2067.699951171875,2016.0,2021.050048828125,3809860,TCS,TCS.NS
2019-12-03,2027.699951171875,2062.0,2010.0,2051.0,4664774,TCS,TCS.NS
2019-12-04,2053.0,2082.0,2045.5,2078.5,3334301,TCS,TCS.NS
2019-12-05,2083.0,2126.800048828125,2068.35009765625,2121.300048828125,3902721,TCS,TCS.NS
2019-12-06,2124.0,2128.0,2101.0,2123.60009765625,1829461,TCS,TCS.NS
2019-12-09,2127.949951171875,2127.949951171875,2053.5,2060.449951171875,2244747,TCS,TCS.NS
2019-12-10,2060.0,2060.85009765625,2003.25,2012.8499755859375,4520045,TCS,TCS.NS
2019-12-11,2025.4000244140625,2048.0,2006.75,2041.9000244140625,4943024,TCS,TCS.NS
2019-12-12,2051.10009765625,2083.64990234375,1984.0,2020.9000244140625,7137306,TCS,TCS.NS
2019-12-13,2023.0,2077.39990234375,2007.0,2071.25,5711133,TCS,TCS.NS
2019-12-16,2096.0,2136.0,2080.300048828125,2126.75,5574177,TCS,TCS.NS
2019-12-17,2126.5,2169.0,2119.0,2164.949951171875,6059673,TCS,TCS.NS
2019-12-18,2174.0,2203.449951171875,2153.0,2167.75,8251081,TCS,TCS.NS
2019-12-19,2179.800048828125,2236.5,2167.550048828125,2229.050048828125,6251505,TCS,TCS.NS
2019-12-20,2220.0,2246.699951171875,2208.25,2222.89990234375,5548338,TCS,TCS.NS
2019-12-23,2210.0,2241.949951171875,2210.0,2231.699951171875,2247329,TCS,TCS.NS
2019-12-24,2239.0,2243.550048828125,2211.14990234375,2215.60009765625,1805896,TCS,TCS.NS
2019-12-26,2216.39990234375,2229.0,2195.199951171875,2201.949951171875,1880367,TCS,TCS.NS
2019-12-27,2208.0,2226.39990234375,2176.0,2198.5,2720261,TCS,TCS.NS
2019-12-30,2207.0,2225.0,2177.10009765625,2183.199951171875,2288830,TCS,TCS.NS
2019-12-31,2189.0,2197.0,2157.449951171875,2161.699951171875,1909289,TCS,TCS.NS
2020-01-01,2168.0,2183.89990234375,2154.0,2167.60009765625,1354908,TCS,TCS.NS
2020-01-02,2179.949951171875,2179.949951171875,2149.199951171875,2157.64990234375,2380752,TCS,TCS.NS
2020-01-03,2164.0,2223.0,2164.0,2200.64990234375,4655761,TCS,TCS.NS
2020-01-06,2205.0,2225.949951171875,2187.89990234375,2200.449951171875,3023209,TCS,TCS.NS
2020-01-07,2200.5,2214.64990234375,2183.800048828125,2205.85009765625,2429317,TCS,TCS.NS
2020-01-08,2205.0,2260.0,2202.050048828125,2255.25,5197454,TCS,TCS.NS
2020-01-09,2248.75,2251.949951171875,2210.0,2214.35009765625,3734173,TCS,TCS.NS
2020-01-10,2228.0,2234.0,2208.0,2213.550048828125,1915807,TCS,TCS.NS
2020-01-13,2217.85009765625,2218.949951171875,2184.699951171875,2190.35009765625,2843893,TCS,TCS.NS
2020-01-14,2195.0,2229.800048828125,2195.0,2206.89990234375,2948452,TCS,TCS.NS
2020-01-15,2213.0,2231.0,2194.199951171875,2226.89990234375,2620681,TCS,TCS.NS
2020-01-16,2226.949951171875,2249.0,2215.0,2238.800048828125,3117214,TCS,TCS.NS
2020-01-17,2240.75,2253.550048828125,2213.0,2219.10009765625,3281059,TCS,TCS.NS
2020-01-20,2194.89990234375,2242.199951171875,2156.199951171875,2170.35009765625,5817599,TCS,TCS.NS
2020-01-21,2169.949951171875,2186.550048828125,2158.050048828125,2171.050048828125,1902980,TCS,TCS.NS
2020-01-22,2181.0,2210.0,2173.699951171875,2206.89990234375,1773686,TCS,TCS.NS
2020-01-23,2209.800048828125,2217.75,2183.699951171875,2190.949951171875,2069866,TCS,TCS.NS
2020-01-24,2190.949951171875,2190.949951171875,2170.0,2183.39990234375,1319430,TCS,TCS.NS
2020-01-27,2189.699951171875,2193.449951171875,2165.0,2169.25,1549101,TCS,TCS.NS
2020-01-28,2174.0,2187.800048828125,2152.0,2183.75,1743024,TCS,TCS.NS
2020-01-29,2185.0,2186.949951171875,2150.0,2154.60009765625,2306761,TCS,TCS.NS
2020-01-30,2160.0,2165.0,2125.0,2137.85009765625,2098567,TCS,TCS.NS
2020-01-31,2139.39990234375,2144.35009765625,2071.60009765625,2079.050048828125,3287223,TCS,TCS.NS
2020-02-03,2152.0,2194.699951171875,2093.199951171875,2102.5,4728073,TCS,TCS.NS
2020-02-04,2129.0,2136.699951171875,2086.60009765625,2107.75,3509339,TCS,TCS.NS
2020-02-05,2115.0,2156.699951171875,2104.300048828125,2146.550048828125,2439322,TCS,TCS.NS
2020-02-06,2145.0,2174.199951171875,2115.5,2128.35009765625,2640065,TCS,TCS.NS
2020-02-07,2139.0,2151.0,2119.0,2136.550048828125,2083442,TCS,TCS.NS
2020-02-10,2140.89990234375,2167.0,2119.0,2161.949951171875,2383032,TCS,TCS.NS
2020-02-11,2163.0,2174.800048828125,2147.60009765625,2153.39990234375,1335820,TCS,TCS.NS
2020-02-12,2151.10009765625,2185.0,2150.0,2170.75,1620407,TCS,TCS.NS
2020-02-13,2172.949951171875,2197.0,2171.0,2191.949951171875,1645948,TCS,TCS.NS
2020-02-14,2188.0,2212.0,2171.0,2184.199951171875,1500115,TCS,TCS.NS
2020-02-17,2196.949951171875,2217.0,2190.199951171875,2203.25,1774724,TCS,TCS.NS
2020-02-18,2199.949951171875,2221.0,2186.050048828125,2215.75,2486223,TCS,TCS.NS
2020-02-19,2215.75,2230.0,2190.5,2196.35009765625,1760463,TCS,TCS.NS
2020-02-20,2204.5,2214.39990234375,2151.25,2156.800048828125,2317278,TCS,TCS.NS
2020-02-24,2156.0,2178.949951171875,2106.699951171875,2115.35009765625,3092877,TCS,TCS.NS
2020-02-25,2115.5,2176.64990234375,2111.0,2156.14990234375,2674567,TCS,TCS.NS
2020-02-26,2154.0,2163.89990234375,2112.949951171875,2123.60009765625,2686842,TCS,TCS.NS
2020-02-27,2119.949951171875,2119.949951171875,2086.199951171875,2105.5,2349001,TCS,TCS.NS
2020-02-28,2068.0,2069.5,1990.0,2000.1500244140625,4298076,TCS,TCS.NS
2020-03-02,2035.0,2053.949951171875,1985.699951171875,2001.300048828125,2667076,TCS,TCS.NS
2020-03-03,2020.0,2060.0,2012.0,2036.199951171875,2757585,TCS,TCS.NS
