Date,Close,Volume,Instrument,Ticker
,^NSEI,^NSEI,,
2025-02-07,23559.94921875,368100,NIFTY 50,^NSEI
2025-02-10,23381.599609375,234200,NIFTY 50,^NSEI
2025-02-11,23071.80078125,268000,NIFTY 50,^NSEI
2025-02-12,23045.25,279700,NIFTY 50,^NSEI
2025-02-13,23031.400390625,265700,NIFTY 50,^NSEI
2025-02-14,22929.25,254500,NIFTY 50,^NSEI
2025-02-17,22959.5,207400,NIFTY 50,^NSEI
2025-02-18,22945.30078125,210600,NIFTY 50,^NSEI
2025-02-19,22932.900390625,207000,NIFTY 50,^NSEI
2025-02-20,22913.150390625,240800,NIFTY 50,^NSEI
2025-02-21,22795.900390625,242800,NIFTY 50,^NSEI
2025-02-24,22553.349609375,214300,NIFTY 50,^NSEI
2025-02-25,22547.55078125,250300,NIFTY 50,^NSEI
2025-02-27,22545.05078125,289200,NIFTY 50,^NSEI
2025-02-28,22124.69921875,551300,NIFTY 50,^NSEI
2025-03-03,22119.30078125,282400,NIFTY 50,^NSEI
2025-03-04,22082.650390625,253300,NIFTY 50,^NSEI
2025-03-05,22337.30078125,305900,NIFTY 50,^NSEI
2025-03-06,22544.69921875,372100,NIFTY 50,^NSEI
2025-03-07,22552.5,289800,NIFTY 50,^NSEI
2025-03-10,22460.30078125,293900,NIFTY 50,^NSEI
2025-03-11,22497.900390625,347900,NIFTY 50,^NSEI
2025-03-12,22470.5,369700,NIFTY 50,^NSEI
2025-03-13,22397.19921875,287500,NIFTY 50,^NSEI
2025-03-17,22508.75,251100,NIFTY 50,^NSEI
2025-03-18,22834.30078125,272600,NIFTY 50,^NSEI
2025-03-19,22907.599609375,324000,NIFTY 50,^NSEI
2025-03-20,23190.650390625,313700,NIFTY 50,^NSEI
2025-03-21,23350.400390625,541000,NIFTY 50,^NSEI
2025-03-24,23658.349609375,311900,NIFTY 50,^NSEI
2025-03-25,23668.650390625,338200,NIFTY 50,^NSEI
2025-03-26,23486.849609375,278600,NIFTY 50,^NSEI
2025-03-27,23591.94921875,510300,NIFTY 50,^NSEI
2025-03-28,23519.349609375,295400,NIFTY 50,^NSEI
2025-04-01,23165.69921875,314300,NIFTY 50,^NSEI
2025-04-02,23332.349609375,341000,NIFTY 50,^NSEI
2025-04-03,23250.099609375,283200,NIFTY 50,^NSEI
2025-04-04,22904.44921875,466800,NIFTY 50,^NSEI
2025-04-07,22161.599609375,647100,NIFTY 50,^NSEI
2025-04-08,22535.849609375,468300,NIFTY 50,^NSEI
2025-04-09,22399.150390625,383800,NIFTY 50,^NSEI
2025-04-11,22828.55078125,402200,NIFTY 50,^NSEI
2025-04-15,23328.55078125,388300,NIFTY 50,^NSEI
2025-04-16,23437.19921875,348400,NIFTY 50,^NSEI
2025-04-17,23851.650390625,505300,NIFTY 50,^NSEI
2025-04-21,24125.55078125,406100,NIFTY 50,^NSEI
2025-04-22,24167.25,440900,NIFTY 50,^NSEI
2025-04-23,24328.94921875,415000,NIFTY 50,^NSEI
2025-04-24,24246.69921875,358800,NIFTY 50,^NSEI
2025-04-25,24039.349609375,387700,NIFTY 50,^NSEI
2025-04-28,24328.5,320500,NIFTY 50,^NSEI
2025-04-29,24335.94921875,357600,NIFTY 50,^NSEI
2025-04-30,24334.19921875,424500,NIFTY 50,^NSEI
2025-05-02,24346.69921875,421100,NIFTY 50,^NSEI
2025-05-05,24461.150390625,291500,NIFTY 50,^NSEI
2025-05-06,24379.599609375,302400,NIFTY 50,^NSEI
2025-05-07,24414.400390625,330100,NIFTY 50,^NSEI
2025-05-08,24273.80078125,411400,NIFTY 50,^NSEI
2025-05-09,24008.0,335600,NIFTY 50,^NSEI
2025-05-12,24924.69921875,368700,NIFTY 50,^NSEI
2025-05-13,24578.349609375,423000,NIFTY 50,^NSEI
2025-05-14,24666.900390625,345500,NIFTY 50,^NSEI
2025-05-15,25062.099609375,500800,NIFTY 50,^NSEI
2025-05-16,25019.80078125,432700,NIFTY 50,^NSEI
2025-05-19,24945.44921875,255300,NIFTY 50,^NSEI
2025-05-20,24683.900390625,414800,NIFTY 50,^NSEI
2025-05-21,24813.44921875,332700,NIFTY 50,^NSEI
2025-05-22,24609.69921875,403300,NIFTY 50,^NSEI
2025-05-23,24853.150390625,270500,NIFTY 50,^NSEI
2025-05-26,25001.150390625,302800,NIFTY 50,^NSEI
2025-05-27,24826.19921875,525700,NIFTY 50,^NSEI
2025-05-28,24752.44921875,684400,NIFTY 50,^NSEI
2025-05-29,24833.599609375,345400,NIFTY 50,^NSEI
2025-05-30,24750.69921875,853900,NIFTY 50,^NSEI
2025-06-02,24716.599609375,311100,NIFTY 50,^NSEI
2025-06-03,24542.5,349300,NIFTY 50,^NSEI
2025-06-04,24620.19921875,280900,NIFTY 50,^NSEI
2025-06-05,24750.900390625,388400,NIFTY 50,^NSEI
2025-06-06,25003.05078125,335600,NIFTY 50,^NSEI
2025-06-09,25103.19921875,279200,NIFTY 50,^NSEI
2025-06-10,25104.25,307300,NIFTY 50,^NSEI
2025-06-11,25141.400390625,301200,NIFTY 50,^NSEI
2025-06-12,24888.19921875,328300,NIFTY 50,^NSEI
2025-06-13,24718.599609375,318700,NIFTY 50,^NSEI
2025-06-16,24946.5,305800,NIFTY 50,^NSEI
2025-06-17,24853.400390625,242400,NIFTY 50,^NSEI
2025-06-18,24812.05078125,237600,NIFTY 50,^NSEI
2025-06-19,24793.25,274600,NIFTY 50,^NSEI
2025-06-20,25112.400390625,574700,NIFTY 50,^NSEI
2025-06-23,24971.900390625,248500,NIFTY 50,^NSEI
2025-06-24,25044.349609375,450200,NIFTY 50,^NSEI
2025-06-25,25244.75,260600,NIFTY 50,^NSEI
2025-06-26,25549.0,428900,NIFTY 50,^NSEI
2025-06-27,25637.80078125,564000,NIFTY 50,^NSEI
2025-06-30,25517.05078125,271000,NIFTY 50,^NSEI
2025-07-01,25541.80078125,260700,NIFTY 50,^NSEI
2025-07-02,25453.400390625,309800,NIFTY 50,^NSEI
2025-07-03,25405.30078125,293400,NIFTY 50,^NSEI
2025-07-04,25461.0,193500,NIFTY 50,^NSEI
2025-07-07,25461.30078125,196100,NIFTY 50,^NSEI
2025-07-08,25522.5,210400,NIFTY 50,^NSEI
2025-07-09,25476.099609375,239100,NIFTY 50,^NSEI
2025-07-10,25355.25,219600,NIFTY 50,^NSEI
2025-07-11,25149.849609375,250000,NIFTY 50,^NSEI
2025-07-14,25082.30078125,259500,NIFTY 50,^NSEI
2025-07-15,25195.80078125,241300,NIFTY 50,^NSEI
2025-07-16,25212.05078125,228800,NIFTY 50,^NSEI
2025-07-17,25111.44921875,243400,NIFTY 50,^NSEI
2025-07-18,24968.400390625,317000,NIFTY 50,^NSEI
2025-07-21,25090.69921875,305200,NIFTY 50,^NSEI
2025-07-22,25060.900390625,483700,NIFTY 50,^NSEI
2025-07-23,25219.900390625,271500,NIFTY 50,^NSEI
2025-07-24,25062.099609375,338700,NIFTY 50,^NSEI
2025-07-25,24837.0,278100,NIFTY 50,^NSEI
2025-07-28,24680.900390625,262100,NIFTY 50,^NSEI
2025-07-29,24821.099609375,284700,NIFTY 50,^NSEI
2025-07-30,24855.05078125,243900,NIFTY 50,^NSEI
2025-07-31,24768.349609375,346300,NIFTY 50,^NSEI
2025-08-01,24565.349609375,263400,NIFTY 50,^NSEI
2025-08-04,24722.75,259300,NIFTY 50,^NSEI
2025-08-05,24649.55078125,251800,NIFTY 50,^NSEI
2025-08-06,24574.19921875,225100,NIFTY 50,^NSEI
2025-08-07,24596.150390625,616700,NIFTY 50,^NSEI
2025-08-08,24363.30078125,312600,NIFTY 50,^NSEI
2025-08-11,24585.05078125,241100,NIFTY 50,^NSEI
2025-08-12,24487.400390625,237000,NIFTY 50,^NSEI
2025-08-13,24619.349609375,236000,NIFTY 50,^NSEI
2025-08-14,24631.30078125,270200,NIFTY 50,^NSEI
2025-08-18,24876.94921875,363100,NIFTY 50,^NSEI
2025-08-19,24980.650390625,252300,NIFTY 50,^NSEI
2025-08-20,25050.55078125,287100,NIFTY 50,^NSEI
2025-08-21,25083.75,226500,NIFTY 50,^NSEI
2025-08-22,24870.099609375,210200,NIFTY 50,^NSEI
2025-08-25,24967.75,213000,NIFTY 50,^NSEI
2025-08-26,24712.05078125,750500,NIFTY 50,^NSEI
2025-08-28,24500.900390625,326600,NIFTY 50,^NSEI
2025-08-29,24426.849609375,325500,NIFTY 50,^NSEI
2025-09-01,24625.05078125,229300,NIFTY 50,^NSEI
2025-09-02,24579.599609375,271600,NIFTY 50,^NSEI
2025-09-03,24715.05078125,340300,NIFTY 50,^NSEI
2025-09-04,24734.30078125,314100,NIFTY 50,^NSEI
2025-09-05,24741.0,210100,NIFTY 50,^NSEI
2025-09-08,24773.150390625,213200,NIFTY 50,^NSEI
2025-09-09,24868.599609375,226900,NIFTY 50,^NSEI
2025-09-10,24973.099609375,244100,NIFTY 50,^NSEI
2025-09-11,25005.5,224600,NIFTY 50,^NSEI
2025-09-12,25114.0,225700,NIFTY 50,^NSEI
2025-09-15,25069.19921875,185400,NIFTY 50,^NSEI
