Date,Close,Volume,Instrument,Ticker
,ICICIBANK.NS,ICICIBANK.NS,,
2024-06-03,1141.292724609375,25699977,ICICIBANK,ICICIBANK.NS
2024-06-04,1054.1707763671875,43476837,ICICIBANK,ICICIBANK.NS
2024-06-05,1090.7708740234375,42172104,ICICIBANK,ICICIBANK.NS
2024-06-06,1092.4925537109375,18574162,ICICIBANK,ICICIBANK.NS
2024-06-07,1103.6103515625,17197635,ICICIBANK,ICICIBANK.NS
2024-06-10,1105.676513671875,10851455,ICICIBANK,ICICIBANK.NS
2024-06-11,1100.166748046875,12250002,ICICIBANK,ICICIBANK.NS
2024-06-12,1101.4951171875,16096514,ICICIBANK,ICICIBANK.NS
2024-06-13,1089.4918212890625,12494254,ICICIBANK,ICICIBANK.NS
2024-06-14,1087.8192138671875,11377979,ICICIBANK,ICICIBANK.NS
2024-06-18,1104.7418212890625,18306176,ICICIBANK,ICICIBANK.NS
2024-06-19,1125.993408203125,34309514,ICICIBANK,ICICIBANK.NS
2024-06-20,1138.1444091796875,15475933,ICICIBANK,ICICIBANK.NS
2024-06-21,1139.964599609375,69259425,ICICIBANK,ICICIBANK.NS
2024-06-24,1151.2298583984375,12210295,ICICIBANK,ICICIBANK.NS
2024-06-25,1178.6307373046875,27309845,ICICIBANK,ICICIBANK.NS
2024-06-26,1198.357421875,25403461,ICICIBANK,ICICIBANK.NS
2024-06-27,1200.226806640625,20516632,ICICIBANK,ICICIBANK.NS
2024-06-28,1180.2540283203125,12507092,ICICIBANK,ICICIBANK.NS
2024-07-01,1192.3065185546875,8636894,ICICIBANK,ICICIBANK.NS
2024-07-02,1171.3992919921875,16153925,ICICIBANK,ICICIBANK.NS
2024-07-03,1182.2218017578125,22330897,ICICIBANK,ICICIBANK.NS
2024-07-04,1213.115478515625,15275791,ICICIBANK,ICICIBANK.NS
2024-07-05,1213.509033203125,9535575,ICICIBANK,ICICIBANK.NS
2024-07-08,1215.1324462890625,6617190,ICICIBANK,ICICIBANK.NS
2024-07-09,1228.1195068359375,13366874,ICICIBANK,ICICIBANK.NS
2024-07-10,1223.1510009765625,18226503,ICICIBANK,ICICIBANK.NS
2024-07-11,1218.4775390625,11307116,ICICIBANK,ICICIBANK.NS
2024-07-12,1213.01708984375,12208290,ICICIBANK,ICICIBANK.NS
2024-07-15,1210.1146240234375,15612671,ICICIBANK,ICICIBANK.NS
2024-07-16,1219.9041748046875,12320605,ICICIBANK,ICICIBANK.NS
2024-07-18,1230.136474609375,10999632,ICICIBANK,ICICIBANK.NS
2024-07-19,1228.51318359375,7958817,ICICIBANK,ICICIBANK.NS
2024-07-22,1221.134033203125,9958965,ICICIBANK,ICICIBANK.NS
