Date,Close,Volume,Instrument,Ticker
,TCS.NS,TCS.NS,,
2024-08-23,4169.97216796875,1809253,TCS,TCS.NS
2024-08-26,4205.984375,1844164,TCS,TCS.NS
2024-08-27,4201.03369140625,930697,TCS,TCS.NS
2024-08-28,4209.34765625,1848058,TCS,TCS.NS
2024-08-29,4214.71875,2133641,TCS,TCS.NS
2024-08-30,4253.90625,3637222,TCS,TCS.NS
2024-09-02,4223.359375,1216500,TCS,TCS.NS
2024-09-03,4215.23291015625,1717263,TCS,TCS.NS
2024-09-04,4184.31201171875,1265505,TCS,TCS.NS
2024-09-05,4181.22900390625,1688793,TCS,TCS.NS
2024-09-06,4163.29345703125,1649179,TCS,TCS.NS
2024-09-09,4156.56787109375,1184938,TCS,TCS.NS
2024-09-10,4211.0283203125,1385591,TCS,TCS.NS
2024-09-11,4184.40478515625,1325919,TCS,TCS.NS
2024-09-12,4220.22998046875,2742216,TCS,TCS.NS
2024-09-13,4224.8076171875,1458786,TCS,TCS.NS
2024-09-16,4216.0732421875,1155120,TCS,TCS.NS
2024-09-17,4208.9736328125,1699364,TCS,TCS.NS
2024-09-18,4059.9765625,2961779,TCS,TCS.NS
2024-09-19,4013.267578125,2927551,TCS,TCS.NS
2024-09-20,4002.75927734375,5447908,TCS,TCS.NS
2024-09-23,3987.439208984375,1702319,TCS,TCS.NS
2024-09-24,3990.054443359375,3012026,TCS,TCS.NS
2024-09-25,3993.277587890625,2713073,TCS,TCS.NS
2024-09-26,4009.8583984375,3964251,TCS,TCS.NS
2024-09-27,4024.992431640625,3012477,TCS,TCS.NS
2024-09-30,3987.439208984375,2503416,TCS,TCS.NS
2024-10-01,4005.561279296875,1823365,TCS,TCS.NS
2024-10-03,3954.042724609375,3350119,TCS,TCS.NS
2024-10-04,3972.259033203125,2965463,TCS,TCS.NS
2024-10-07,3991.50244140625,1472619,TCS,TCS.NS
2024-10-08,3973.193115234375,1541867,TCS,TCS.NS
2024-10-09,3972.9130859375,1082504,TCS,TCS.NS
2024-10-10,3949.045166015625,2378875,TCS,TCS.NS
2024-10-11,3875.994384765625,5759183,TCS,TCS.NS
2024-10-14,3864.270751953125,2137590,TCS,TCS.NS
2024-10-15,3845.7275390625,2759474,TCS,TCS.NS
2024-10-16,3825.31689453125,2359151,TCS,TCS.NS
2024-10-17,3838.441162109375,2522659,TCS,TCS.NS
2024-10-18,3860.962158203125,2361000,TCS,TCS.NS
2024-10-21,3820.508544921875,1595450,TCS,TCS.NS
2024-10-22,3760.248779296875,1928049,TCS,TCS.NS
2024-10-23,3807.77294921875,1966476,TCS,TCS.NS
2024-10-24,3790.58935546875,2676744,TCS,TCS.NS
2024-10-25,3799.625732421875,1759676,TCS,TCS.NS
2024-10-28,3830.809326171875,1532534,TCS,TCS.NS
2024-10-29,3816.200927734375,1445885,TCS,TCS.NS
2024-10-30,3825.003173828125,1935002,TCS,TCS.NS
2024-10-31,3716.189697265625,3740372,TCS,TCS.NS
2024-11-01,3730.9384765625,154895,TCS,TCS.NS
2024-11-04,3712.1630859375,2269192,TCS,TCS.NS
2024-11-05,3718.9052734375,967590,TCS,TCS.NS
2024-11-06,3876.507080078125,3792017,TCS,TCS.NS
2024-11-07,3887.042236328125,3724349,TCS,TCS.NS
2024-11-08,3883.389892578125,1648039,TCS,TCS.NS
2024-11-11,3931.803466796875,1406487,TCS,TCS.NS
2024-11-12,3930.586181640625,1587640,TCS,TCS.NS
2024-11-13,3886.527099609375,1098813,TCS,TCS.NS
2024-11-14,3882.35986328125,1825432,TCS,TCS.NS
2024-11-18,3763.99462890625,3313944,TCS,TCS.NS
2024-11-19,3782.770263671875,1776233,TCS,TCS.NS
2024-11-21,3813.95361328125,2384347,TCS,TCS.NS
2024-11-22,3974.7861328125,3096553,TCS,TCS.NS
2024-11-25,4040.804443359375,4052167,TCS,TCS.NS
2024-11-26,4076.0146484375,2060669,TCS,TCS.NS
2024-11-27,4057.145263671875,1558993,TCS,TCS.NS
2024-11-28,3975.067138671875,2558544,TCS,TCS.NS
2024-11-29,3999.36767578125,2017425,TCS,TCS.NS
2024-12-02,4004.798583984375,1670944,TCS,TCS.NS
2024-12-03,4029.23974609375,2010905,TCS,TCS.NS
2024-12-04,4077.60595703125,3302642,TCS,TCS.NS
2024-12-05,4180.28564453125,3746747,TCS,TCS.NS
2024-12-06,4162.91552734375,1842087,TCS,TCS.NS
2024-12-09,4169.142578125,2066639,TCS,TCS.NS
2024-12-10,4150.78857421875,2087828,TCS,TCS.NS
2024-12-11,4146.0126953125,1635256,TCS,TCS.NS
2024-12-12,4171.765625,1914642,TCS,TCS.NS
2024-12-13,4189.509765625,1967048,TCS,TCS.NS
2024-12-16,4134.54150390625,1646224,TCS,TCS.NS
2024-12-17,4053.3525390625,3225027,TCS,TCS.NS
2024-12-18,4071.47216796875,1575404,TCS,TCS.NS
2024-12-19,4000.3505859375,3015763,TCS,TCS.NS
2024-12-20,3905.20849609375,4116989,TCS,TCS.NS
2024-12-23,3893.97119140625,2195338,TCS,TCS.NS
2024-12-24,3913.82373046875,1181886,TCS,TCS.NS
2024-12-26,3904.0849609375,1208464,TCS,TCS.NS
2024-12-27,3900.10546875,858100,TCS,TCS.NS
2024-12-30,3894.439697265625,1527169,TCS,TCS.NS
2024-12-31,3834.50830078125,1555429,TCS,TCS.NS
2025-01-01,3851.036376953125,763161,TCS,TCS.NS
2025-01-02,3910.312255859375,1720835,TCS,TCS.NS
2025-01-03,3839.283447265625,1791953,TCS,TCS.NS
2025-01-06,3834.6953125,2085593,TCS,TCS.NS
2025-01-07,3772.23583984375,2669054,TCS,TCS.NS
2025-01-08,3847.24365234375,2181277,TCS,TCS.NS
2025-01-09,3782.114990234375,2392472,TCS,TCS.NS
2025-01-10,3994.497802734375,7894300,TCS,TCS.NS
2025-01-13,4018.33056640625,4003771,TCS,TCS.NS
2025-01-14,3963.9697265625,3441709,TCS,TCS.NS
2025-01-15,3979.46826171875,1653474,TCS,TCS.NS
2025-01-16,3938.920166015625,2637705,TCS,TCS.NS
2025-01-17,3933.198486328125,1761466,TCS,TCS.NS
2025-01-20,3888.85302734375,1287799,TCS,TCS.NS
2025-01-21,3848.846923828125,1971591,TCS,TCS.NS
2025-01-22,3964.001953125,2409223,TCS,TCS.NS
2025-01-23,3953.368408203125,1822998,TCS,TCS.NS
2025-01-24,3959.94873046875,1910099,TCS,TCS.NS
2025-01-27,3876.7890625,1551782,TCS,TCS.NS
2025-01-28,3853.090576171875,2468272,TCS,TCS.NS
2025-01-29,3909.833740234375,1217089,TCS,TCS.NS
2025-01-30,3910.07177734375,1531251,TCS,TCS.NS
2025-01-31,3921.849609375,1492943,TCS,TCS.NS
2025-02-01,3884.41845703125,437172,TCS,TCS.NS
2025-02-03,3880.126953125,1265713,TCS,TCS.NS
2025-02-04,3916.747802734375,2547132,TCS,TCS.NS
2025-02-05,3901.536865234375,1693912,TCS,TCS.NS
2025-02-06,3893.57373046875,2284536,TCS,TCS.NS
2025-02-07,3842.69580078125,1548940,TCS,TCS.NS
2025-02-10,3849.89599609375,1339511,TCS,TCS.NS
2025-02-11,3779.897216796875,1810908,TCS,TCS.NS
2025-02-12,3767.11767578125,1678002,TCS,TCS.NS
2025-02-13,3728.970947265625,2277310,TCS,TCS.NS
2025-02-14,3752.527099609375,1681975,TCS,TCS.NS
2025-02-17,3723.5830078125,1799806,TCS,TCS.NS
2025-02-18,3693.7333984375,2149879,TCS,TCS.NS
2025-02-19,3608.76220703125,4366672,TCS,TCS.NS
2025-02-20,3604.279541015625,2888572,TCS,TCS.NS
2025-02-21,3610.573486328125,1833931,TCS,TCS.NS
2025-02-24,3505.28955078125,2508516,TCS,TCS.NS
2025-02-25,3461.373046875,4101954,TCS,TCS.NS
2025-02-27,3445.160888671875,3823856,TCS,TCS.NS
2025-02-28,3321.85205078125,7085018,TCS,TCS.NS
2025-03-03,3331.19775390625,4990439,TCS,TCS.NS
2025-03-04,3368.390869140625,2797737,TCS,TCS.NS
2025-03-05,3382.695556640625,2501894,TCS,TCS.NS
2025-03-06,3434.71826171875,2786513,TCS,TCS.NS
2025-03-07,3443.873291015625,2051315,TCS,TCS.NS
2025-03-10,3423.321533203125,1004626,TCS,TCS.NS
2025-03-11,3409.636962890625,1995450,TCS,TCS.NS
2025-03-12,3343.738525390625,3174167,TCS,TCS.NS
2025-03-13,3348.363525390625,1693004,TCS,TCS.NS
2025-03-17,3335.63232421875,2690906,TCS,TCS.NS
2025-03-18,3335.63232421875,0,TCS,TCS.NS
2025-03-19,3335.060302734375,3051244,TCS,TCS.NS
2025-03-20,3398.04931640625,2845192,TCS,TCS.NS
2025-03-21,3412.306884765625,4161925,TCS,TCS.NS
2025-03-24,3460.80078125,1834751,TCS,TCS.NS
