Date,Close,Volume,Instrument,Ticker
,RELIANCE.NS,RELIANCE.NS,,
2024-06-03,1492.32861328125,21527942,RELIANCE,RELIANCE.NS
2024-06-04,1380.625732421875,36709098,RELIANCE,RELIANCE.NS
2024-06-05,1403.821044921875,17464890,RELIANCE,RELIANCE.NS
2024-06-06,1414.5416259765625,17855722,RELIANCE,RELIANCE.NS
2024-06-07,1452.4345703125,18558696,RELIANCE,RELIANCE.NS
2024-06-10,1453.867431640625,9251760,RELIANCE,RELIANCE.NS
2024-06-11,1439.3179931640625,11774902,RELIANCE,RELIANCE.NS
2024-06-12,1445.8885498046875,10081742,RELIANCE,RELIANCE.NS
2024-06-13,1447.790771484375,9181160,RELIANCE,RELIANCE.NS
2024-06-14,1459.9442138671875,8157998,RELIANCE,RELIANCE.NS
2024-06-18,1463.3778076171875,7196766,RELIANCE,RELIANCE.NS
2024-06-19,1441.26953125,8725874,RELIANCE,RELIANCE.NS
2024-06-20,1456.139892578125,16113776,RELIANCE,RELIANCE.NS
2024-06-21,1436.8724365234375,31170360,RELIANCE,RELIANCE.NS
2024-06-24,1424.298828125,8878386,RELIANCE,RELIANCE.NS
2024-06-25,1436.822998046875,7045386,RELIANCE,RELIANCE.NS
2024-06-26,1495.9844970703125,22014882,RELIANCE,RELIANCE.NS
2024-06-27,1512.312744140625,28383030,RELIANCE,RELIANCE.NS
2024-06-28,1546.7474365234375,28957336,RELIANCE,RELIANCE.NS
2024-07-01,1541.5599365234375,7724306,RELIANCE,RELIANCE.NS
2024-07-02,1546.5250244140625,7749246,RELIANCE,RELIANCE.NS
2024-07-03,1533.927001953125,9049620,RELIANCE,RELIANCE.NS
2024-07-04,1535.5079345703125,6837176,RELIANCE,RELIANCE.NS
2024-07-05,1569.6956787109375,12269710,RELIANCE,RELIANCE.NS
2024-07-08,1581.824462890625,9500806,RELIANCE,RELIANCE.NS
2024-07-09,1571.3260498046875,6960002,RELIANCE,RELIANCE.NS
2024-07-10,1565.3480224609375,7134578,RELIANCE,RELIANCE.NS
2024-07-11,1561.815673828125,11940946,RELIANCE,RELIANCE.NS
2024-07-12,1577.6990966796875,12924784,RELIANCE,RELIANCE.NS
2024-07-15,1578.1932373046875,5329688,RELIANCE,RELIANCE.NS
2024-07-16,1557.468017578125,9386838,RELIANCE,RELIANCE.NS
2024-07-18,1567.76904296875,12298374,RELIANCE,RELIANCE.NS
2024-07-19,1536.61962890625,13140390,RELIANCE,RELIANCE.NS
2024-07-22,1482.7935791015625,19674376,RELIANCE,RELIANCE.NS
2024-07-23,1470.1707763671875,18052044,RELIANCE,RELIANCE.NS
2024-07-24,1477.8778076171875,11913362,RELIANCE,RELIANCE.NS
2024-07-25,1474.6171875,12519876,RELIANCE,RELIANCE.NS
2024-07-26,1491.044189453125,9859940,RELIANCE,RELIANCE.NS
2024-07-29,1501.987060546875,7538550,RELIANCE,RELIANCE.NS
2024-07-30,1495.1199951171875,8228208,RELIANCE,RELIANCE.NS
2024-07-31,1487.487060546875,10057346,RELIANCE,RELIANCE.NS
2024-08-01,1497.244384765625,10764222,RELIANCE,RELIANCE.NS
2024-08-02,1481.4595947265625,10268248,RELIANCE,RELIANCE.NS
2024-08-05,1430.079345703125,17046704,RELIANCE,RELIANCE.NS
2024-08-06,1438.7003173828125,10236186,RELIANCE,RELIANCE.NS
2024-08-07,1447.3707275390625,8174568,RELIANCE,RELIANCE.NS
2024-08-08,1431.8577880859375,12387192,RELIANCE,RELIANCE.NS
2024-08-09,1456.7330322265625,6249776,RELIANCE,RELIANCE.NS
2024-08-12,1443.220703125,8184584,RELIANCE,RELIANCE.NS
2024-08-13,1446.1851806640625,6265064,RELIANCE,RELIANCE.NS
2024-08-14,1444.43115234375,6267466,RELIANCE,RELIANCE.NS
2024-08-16,1460.58642578125,9416902,RELIANCE,RELIANCE.NS
2024-08-19,1475.65625,13797742,RELIANCE,RELIANCE.NS
2024-08-20,1483.1416015625,8411808,RELIANCE,RELIANCE.NS
2024-08-21,1485.8433837890625,7769996,RELIANCE,RELIANCE.NS
2024-08-22,1485.2979736328125,10445782,RELIANCE,RELIANCE.NS
2024-08-23,1487.1322021484375,9249654,RELIANCE,RELIANCE.NS
