Date,Close,Volume,Instrument,Ticker
,HDFCBANK.NS,HDFCBANK.NS,,
2024-09-02,789.5668334960938,34049680,HDFCBANK,HDFCBANK.NS
2024-09-03,794.6141357421875,37282860,HDFCBANK,HDFCBANK.NS
2024-09-04,796.773681640625,24682744,HDFCBANK,HDFCBANK.NS
2024-09-05,798.5450439453125,22876318,HDFCBANK,HDFCBANK.NS
2024-09-06,794.419921875,26029602,HDFCBANK,HDFCBANK.NS
2024-09-09,799.0546264648438,23792914,HDFCBANK,HDFCBANK.NS
2024-09-10,800.9230346679688,26606646,HDFCBANK,HDFCBANK.NS
2024-09-11,797.7928466796875,22226684,HDFCBANK,HDFCBANK.NS
2024-09-12,808.8092651367188,32424046,HDFCBANK,HDFCBANK.NS
2024-09-13,808.4938354492188,23860532,HDFCBANK,HDFCBANK.NS
2024-09-16,810.9202880859375,15172820,HDFCBANK,HDFCBANK.NS
2024-09-17,809.876953125,20127122,HDFCBANK,HDFCBANK.NS
2024-09-18,822.494873046875,40917342,HDFCBANK,HDFCBANK.NS
2024-09-19,829.1435546875,30651776,HDFCBANK,HDFCBANK.NS
2024-09-20,845.0130004882812,60623386,HDFCBANK,HDFCBANK.NS
2024-09-23,854.0397338867188,26965350,HDFCBANK,HDFCBANK.NS
2024-09-24,858.04345703125,33039036,HDFCBANK,HDFCBANK.NS
2024-09-25,863.406005859375,31965312,HDFCBANK,HDFCBANK.NS
2024-09-26,865.5171508789062,31899644,HDFCBANK,HDFCBANK.NS
2024-09-27,850.5697631835938,35613502,HDFCBANK,HDFCBANK.NS
2024-09-30,840.572509765625,26383534,HDFCBANK,HDFCBANK.NS
2024-10-01,837.7333984375,24572284,HDFCBANK,HDFCBANK.NS
2024-10-03,816.282958984375,48473398,HDFCBANK,HDFCBANK.NS
2024-10-04,804.4658203125,48683232,HDFCBANK,HDFCBANK.NS
2024-10-07,785.1264038085938,94458296,HDFCBANK,HDFCBANK.NS
2024-10-08,801.2628173828125,29734406,HDFCBANK,HDFCBANK.NS
2024-10-09,792.5758056640625,41125642,HDFCBANK,HDFCBANK.NS
2024-10-10,806.7709350585938,21754766,HDFCBANK,HDFCBANK.NS
2024-10-11,801.238525390625,23672594,HDFCBANK,HDFCBANK.NS
2024-10-14,819.2433471679688,18527508,HDFCBANK,HDFCBANK.NS
2024-10-15,817.3021240234375,19651130,HDFCBANK,HDFCBANK.NS
2024-10-16,824.9214477539062,20470682,HDFCBANK,HDFCBANK.NS
2024-10-17,811.988037109375,14695732,HDFCBANK,HDFCBANK.NS
2024-10-18,816.210205078125,24809724,HDFCBANK,HDFCBANK.NS
2024-10-21,838.9466552734375,46548354,HDFCBANK,HDFCBANK.NS
2024-10-22,832.0796508789062,38875280,HDFCBANK,HDFCBANK.NS
2024-10-23,842.3924560546875,38036090,HDFCBANK,HDFCBANK.NS
2024-10-24,849.1138305664062,30832258,HDFCBANK,HDFCBANK.NS
2024-10-25,846.0806884765625,26130478,HDFCBANK,HDFCBANK.NS
2024-10-28,841.6158447265625,22012142,HDFCBANK,HDFCBANK.NS
2024-10-29,850.1815185546875,35794926,HDFCBANK,HDFCBANK.NS
